video_url,duration,description,hours,id,video_path,success,num_frames,height,width,aspect_ratio,resolution,csv_ori
https://www.youtube.com/watch?v=OkHHgQM_k0U,1:08:41,"Kyoto Arashiyama Bamboo Forest Walk, Japan • 4K HDR",1.1447222222222222,OkHHgQM_k0U,/share/wjh/raw_videos/total_done_sample_apd_1/OkHHgQM_k0U.webm,False,0,0,0,,,total_done_sample_200_145
https://www.youtube.com/watch?v=O-9ceq2gFsw,1:02:10,Tokyo Shimoigusa walk from Sunset to Nightfall • 4K HDR,1.0361111111111112,O-9ceq2gFsw,/share/wjh/raw_videos/total_done_sample_apd_1/O-9ceq2gFsw.webm,False,0,0,0,,,total_done_sample_200_145
https://www.youtube.com/watch?v=lYCnihpVEoY,35:42,Liverpool City 🇬🇧 | Walking City Tour - 4K HDR,0.5950000000000001,lYCnihpVEoY,/share/wjh/raw_videos/total_done_sample_apd_1/lYCnihpVEoY.webm,False,0,0,0,,,total_done_sample_200_145
https://www.youtube.com/watch?v=zJGlKWenpqk,22:27,天堂般的瑞士🇨🇭行走在水果天堂！ Kartause Ittingen _ 图尔高州,0.3741666666666666,zJGlKWenpqk,/share/wjh/raw_videos/total_done_sample_apd_1/zJGlKWenpqk.webm,False,0,0,0,,,total_done_sample_200_138
https://www.youtube.com/watch?v=jzyDNKRwSkw,1:10:01,"Japan: Tokyo Asakusa, Misuji Night Walk | Summer 2024 • 4K HDR",1.1669444444444446,jzyDNKRwSkw,/share/wjh/raw_videos/total_done_sample_apd_1/jzyDNKRwSkw.webm,False,0,0,0,,,total_done_sample_200_138
https://www.youtube.com/watch?v=okM468r2ExQ,16:24,INSIDE A $1.6M Modern Luxury House Tour In Dallas Texas | Texas Real Estate,0.2733333333333333,okM468r2ExQ,/share/wjh/raw_videos/total_done_sample_apd_1/okM468r2ExQ.webm,False,0,0,0,,,total_done_sample_200_38
https://www.youtube.com/watch?v=njQfU_JNPBE,36:53,【4K HDR】Night Walk by Shinjuku Government Building(新宿散歩) - Japan Walking Tour,0.6147222222222222,njQfU_JNPBE,/share/wjh/raw_videos/total_done_sample_apd_1/njQfU_JNPBE.webm,False,0,0,0,,,total_done_sample_200_137
https://www.youtube.com/watch?v=NmpgWStnATo,1:01:55,Tokyo Fireworks - Katsushika Noryo Fireworks Festival // 4K HDR (recorded live),1.0319444444444443,NmpgWStnATo,/share/wjh/raw_videos/total_done_sample_apd_1/NmpgWStnATo.mp4,False,0,0,0,,,total_done_sample_200_137
https://www.youtube.com/watch?v=yihUGo_JmQI,5:15,"【4K HDR】Tokyo Cherry Blossoms - Night Sakura in Shibuya, Japan",0.0875,yihUGo_JmQI,/share/wjh/raw_videos/total_done_sample_apd_1/yihUGo_JmQI.webm,False,0,0,0,,,total_done_sample_200_137
https://www.youtube.com/watch?v=UW7TIV-AHDs,1:49:20,DRIVING IN SWISS  - 10  BEST PLACES  TO VISIT IN SWITZERLAND - 4K   (6),1.8222222222222224,UW7TIV-AHDs,/share/wjh/raw_videos/total_done_sample_500_3/UW7TIV-AHDs.webm,False,0,0,0,,,total_done_sample_500_3
https://www.youtube.com/watch?v=l_IELqhmNIg,54:14,Tokyo Japan - Shibuya evening walk • 4K HDR,0.903888888888889,l_IELqhmNIg,/share/wjh/raw_videos/total_done_sample_apd_1/l_IELqhmNIg.webm,False,0,0,0,,,total_done_sample_200_24
https://www.youtube.com/watch?v=m5W2XMu69Cg,48:09,Downtown Chicago Walking Tour | 4K HDR,0.8025,m5W2XMu69Cg,/share/wjh/raw_videos/total_done_sample_apd_1/m5W2XMu69Cg.webm,False,0,0,0,,,total_done_sample_200_24
https://www.youtube.com/watch?v=S0eJcGdi5v0,20:31,NEW LUXURY 2024 MODEL HOUSE TOUR NEAR DALLAS TEXAS!,0.3419444444444444,S0eJcGdi5v0,/share/wjh/raw_videos/total_done_sample_apd_1/S0eJcGdi5v0.webm,False,0,0,0,,,total_done_sample_200_24
https://www.youtube.com/watch?v=91ks5ZofWiI,51:58,8K HDR Exploring Redwood Forest during Treadmill Workout - Hiking the Grove of Titans Trail - Part 3,0.866111111111111,91ks5ZofWiI,/share/wjh/raw_videos/total_done_sample_apd_1/91ks5ZofWiI.mp4,False,0,0,0,,,total_done_sample_200_75
https://www.youtube.com/watch?v=fIc33kaN2M8,1:25:10,Seoul Solo Travel from Gangnam Daechi to Yangjae | Korea Travel 4K HDR,1.4194444444444445,fIc33kaN2M8,/share/wjh/raw_videos/total_done_sample_apd_1/fIc33kaN2M8.webm,False,0,0,0,,,total_done_sample_200
https://www.youtube.com/watch?v=e0_zQrxJOCs,1:31:37,【4K HDR】Shibuya Halloween 2021 - Back to Normal?,1.5269444444444444,e0_zQrxJOCs,/share/wjh/raw_videos/total_done_sample_apd_1/e0_zQrxJOCs.webm,False,0,0,0,,,total_done_sample_200
https://www.youtube.com/watch?v=Evquyb0svAE,42:42,Tokyo Christmas Lights 2023 - MEGA ILLUMINATIONS // 4K HDR  Spatial Audio,0.7116666666666667,Evquyb0svAE,/share/wjh/raw_videos/total_done_sample_apd_1/Evquyb0svAE.webm,False,0,0,0,,,total_done_sample_200
