video_url,duration,description,hours,id
https://www.youtube.com/watch?v=CZO81fX661o,1:18,Kirnu front seat on-ride 5K POV @60fps Linnanmäki Linnanmaki,0.0216666666666666,CZO81fX661o
https://www.youtube.com/watch?v=xoEbPB1evmA,1:35,Salama front seat on-ride 5K POV @60fps Linnanmäki Linnanmaki,0.0263888888888888,xoEbPB1evmA
https://www.youtube.com/watch?v=sozgucWuP0U,1:24,Ukko front seat on-ride 5K POV @60fps Linnanmäki Linnanmaki,0.0233333333333333,sozgucWuP0U
https://www.youtube.com/watch?v=LrrZ0TzWVTo,2:47,Vuoristorata front seat on-ride 5K POV @60fps Linnanmäki Linnanmaki,0.0463888888888888,LrrZ0TzWVTo
https://www.youtube.com/watch?v=-6lmJGRbVGM,4:51,Log River/Tukkijoki front seat on-ride 5K POV @60fps Särkänniemi Amusement Park Sarkanniemi,0.0808333333333333,-6lmJGRbVGM
https://www.youtube.com/watch?v=kIj3Owkq27s,1:47,BOOM on-ride 5K POV @60fps Särkänniemi Amusement Park Sarkanniemi,0.0297222222222222,kIj3Owkq27s
https://www.youtube.com/watch?v=6AACxu3hboU,1:47,Vauhtimato front seat on-ride 5K POV @60fps Särkänniemi Amusement Park Sarkanniemi,0.0297222222222222,6AACxu3hboU
https://www.youtube.com/watch?v=rbhmmLuwIAg,2:11,MotoGee front seat on-ride 5K POV @60fps Särkänniemi Amusement Park Sarkanniemi,0.0363888888888888,rbhmmLuwIAg
https://www.youtube.com/watch?v=DDVoO5iMnR8,1:05,Hype front seat on-ride 5K POV @60fps Särkänniemi Amusement Park Sarkanniemi,0.0180555555555555,DDVoO5iMnR8
https://www.youtube.com/watch?v=W1vkfoTnzRQ,2:13,Tornado back seat on-ride 5K POV @60fps Särkänniemi Amusement Park Sarkanniemi,0.0369444444444444,W1vkfoTnzRQ
https://www.youtube.com/watch?v=wcskyKxLsQQ,2:13,Tornado front seat on-ride 5K POV @60fps Särkänniemi Amusement Park Sarkanniemi,0.0369444444444444,wcskyKxLsQQ
https://www.youtube.com/watch?v=39LIdOK9-c4,1:55,Dragon Tower on-ride 5KPOV 5K @60fps PowerPark PowerLand,0.0319444444444444,39LIdOK9-c4
https://www.youtube.com/watch?v=nPhEDZCugrg,1:26,Mine Train front seat on-ride 5KPOV 5K @60fps PowerPark PowerLand,0.0238888888888888,nPhEDZCugrg
https://www.youtube.com/watch?v=zJFuuAl5IOg,1:53,Joyride front seat on-ride 5KPOV 5K @60fps PowerPark PowerLand,0.0313888888888888,zJFuuAl5IOg
https://www.youtube.com/watch?v=cDyN8LMw6VU,2:16,Cobra front seat on-ride 5KPOV 5K @60fps PowerPark PowerLand,0.0377777777777777,cDyN8LMw6VU
https://www.youtube.com/watch?v=swsylD2l9kg,3:05,Thunderbird front seat on-ride 5KPOV 5K @60fps PowerPark PowerLand,0.0513888888888888,swsylD2l9kg
https://www.youtube.com/watch?v=LSjL9wXMeAQ,1:56,Flight School front seat on-ride 5K POV @60fps Emerald Park,0.0322222222222222,LSjL9wXMeAQ
https://www.youtube.com/watch?v=MaLA9YQB4pc,2:01,Neo's Twister front seat on-ride 5KPOV 5K @60fps PowerPark PowerLand,0.0336111111111111,MaLA9YQB4pc
https://www.youtube.com/watch?v=0ACMBYkJNU8,1:47,Ladybird Loop front seat on-ride 5K POV @60fps Emerald Park,0.0297222222222222,0ACMBYkJNU8
https://www.youtube.com/watch?v=HU4Gn47VRGs,1:59,Dino Dash front seat on-ride 5K POV @60fps Emerald Park,0.0330555555555555,HU4Gn47VRGs
https://www.youtube.com/watch?v=890GBmg4TOU,1:58,Fianna Force back seat on-ride 5K POV @60fps Emerald Park,0.0327777777777777,890GBmg4TOU
