video_url,duration,description,hours,id
https://www.youtube.com/watch?v=cI-i_W_Ez-4,2:02:53,Most Beautiful Places 🇨🇭 | Switzerland |  Travel Guide ✨| 4K Walking Tour,2.0480555555555555,cI-i_W_Ez-4
https://www.youtube.com/watch?v=AlwYMIuLzXU,7:18:52,A Journey Through Paradise 🇨🇭 | Switzerland’s Hidden Gems 🌍✨ | 4K Walking Tour,7.314444444444444,AlwYMIuLzXU
https://www.youtube.com/watch?v=vgU74gZd8Tg,5:14:43,Switzerland’s Most Beautiful Places 🇨🇭 | A Must-Visit Travel Guide ✨| 4K Walking Tour,5.245277777777778,vgU74gZd8Tg
https://www.youtube.com/watch?v=wE3mnms_cM8,2:28:20,❤️TOP 10 MOST BEAUTIFUL PLACES in Switzerland 🇨🇭 | Nature & Adventure Awaits! | 4K Walking Tour,2.4722222222222223,wE3mnms_cM8
https://www.youtube.com/watch?v=eqH9RepdiYY,2:01:04,❤️🌺The Most Beautiful Places in Switzerland 🇨🇭✨ | Must-See Travel Destinations,2.017777777777778,eqH9RepdiYY
https://www.youtube.com/watch?v=O8x7xsw84y4,3:22:37,Switzerland’s adventure capital🏔️✨INTERLAKEN 🇨🇭 4K Walking Tour,3.3769444444444443,O8x7xsw84y4
https://www.youtube.com/watch?v=Psg9WvrKCs4,3:23:22,Valley of 72 Waterfalls | Lauterbrunnen | Switzerland | 4K Relaxing Walking Tour,3.3894444444444445,Psg9WvrKCs4
https://www.youtube.com/watch?v=cjSWnAt-WxQ,2:26:05,"GRINDELWALD, Switzerland, Relaxing Walking Tour 4K",2.4347222222222227,cjSWnAt-WxQ
https://www.youtube.com/watch?v=RoT4RC4-5N4,3:02:44,"🇨🇭BEST AND TOP PLACES IN SWITZERLAND; Grindelwald-First, Schynige Platte, Lauterbrunnen | 4K",3.045555555555556,RoT4RC4-5N4
https://www.youtube.com/watch?v=Dq0fErbGFPc,2:04:15,"🇨🇭MOST BEAUTIFUL PLACES IN SWITZERLAND; Grindelwald, Interlaken,  Wengen | 4K 60 FPS- WALK TOUR",2.0708333333333337,Dq0fErbGFPc
https://www.youtube.com/watch?v=fFk8hpVWJ4s,1:03:07,🇨🇭SWITZERLAND | A Journey Through Swiss Wonders | 4K WALK TOUR,1.0519444444444446,fFk8hpVWJ4s
https://www.youtube.com/watch?v=3OO94a16da8,1:03:22,"🇨🇭HEAVEN ON THE WORLD, BEST AND TOP PLACES IN SWITZERLAND | 4K 60 FPS- WALK TOUR",1.0561111111111112,3OO94a16da8
https://www.youtube.com/watch?v=mGd41V0Gnl0,49:39,"Radda in Chianti (Tuscany), Italy【Walking Tour】History in Subtitles - 4K",0.8275,mGd41V0Gnl0
https://www.youtube.com/watch?v=wfJAzwbHNQE,1:13:11,"San Quirico d'Orcia (Tuscany), Italy【Walking Tour】History in Subtitles - 4K",1.2197222222222224,wfJAzwbHNQE
